,urgency,takeSequence,companyCount,marketCommentary,relevance,sentimentNegative,sentimentPositive,noveltyCount24H,noveltyCount3D,noveltyCount5D,noveltyCount7D,volumeCounts24H,volumeCounts3D,volumeCounts5D,volumeCounts7D,Y,sentimentProportion,takeSequency,sentimentClassPositive,sentimentClassNegative
3479,3.0,1.0,6.0,1.0,0.188982,0.750633,0.0740615,1.0,1.0,1.0,1.0,3.0,13.0,14.0,27.0,1.0,0.0814419225634179,1.0,0.0,1.0
3480,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3481,3.0,1.0,4.0,1.0,0.119523,0.714304,0.0757374,0.0,0.0,0.0,0.0,0.0,5.0,14.0,15.0,1.0,0.27692307692307694,1.0,0.0,1.0
3482,3.0,1.0,2.0,1.0,0.25,0.0142456,0.158507,1.0,1.0,1.0,1.0,3.0,3.0,4.0,18.0,1.0,0.17297297297297298,1.0,0.0,0.0
3483,3.0,2.0,8.0,1.0,0.316228,0.193288,0.59764,0.0,0.0,0.0,0.0,3.0,5.0,6.0,10.0,1.0,1.0,0.0,1.0,0.0
3484,3.0,1.0,6.0,1.0,0.316228,0.211805,0.544011,0.0,0.0,0.0,0.0,3.0,7.0,8.0,11.0,-1.0,1.0,1.0,1.0,0.0
3485,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
3486,3.0,1.0,1.0,1.0,0.866025,0.0284745,0.18049,0.0,0.0,0.0,0.0,1.0,5.0,9.0,10.0,1.0,0.7468354430379747,1.0,0.0,0.0
3487,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3488,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
3489,3.0,1.0,5.0,1.0,0.353553,0.631687,0.121497,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,-1.0,0.047860768672951415,1.0,0.0,1.0
3490,3.0,1.0,1.0,1.0,1.0,0.0706874,0.765949,0.0,0.0,0.0,0.0,5.0,7.0,8.0,10.0,-1.0,0.8257713248638838,1.0,1.0,0.0
3491,3.0,1.0,3.0,1.0,0.121046,0.219483,0.385337,0.0,0.0,0.0,0.0,1.0,9.0,9.0,10.0,-1.0,0.3059071729957806,1.0,0.0,0.0
3492,3.0,1.0,1.0,1.0,0.190693,0.0257587,0.426872,0.0,0.0,1.0,1.0,0.0,1.0,10.0,10.0,-1.0,0.09944751381215469,1.0,0.0,0.0
3493,3.0,1.0,1.0,1.0,1.0,0.0753497,0.777671,0.0,0.0,0.0,0.0,1.0,2.0,8.0,12.0,1.0,0.8900169204737732,1.0,1.0,0.0
3494,3.0,1.0,1.0,1.0,1.0,0.0156115,0.119113,1.0,1.0,1.0,1.0,5.0,6.0,7.0,15.0,1.0,0.9666666666666667,1.0,0.0,0.0
3495,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3496,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
3497,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3498,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
3499,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3500,3.0,1.0,6.0,1.0,0.0491473,0.0356708,0.837791,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.046153846153846156,1.0,1.0,0.0
3501,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3502,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3503,3.0,1.0,8.0,1.0,1.0,0.176142,0.653781,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0
3504,3.0,1.0,3.0,1.0,0.33541,0.37814,0.116319,2.0,2.0,2.0,2.0,8.0,9.0,9.0,12.0,1.0,0.3317167798254122,1.0,0.0,0.0
3505,3.0,1.0,9.0,1.0,0.0912871,0.0518348,0.81321,0.0,0.0,0.0,0.0,2.0,10.0,10.0,10.0,1.0,0.12127440904419322,1.0,1.0,0.0
3506,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3507,3.0,1.0,3.0,1.0,1.0,0.17556,0.214445,3.0,3.0,3.0,3.0,6.0,6.0,6.0,13.0,1.0,1.0,1.0,0.0,0.0
3508,3.0,1.0,3.0,1.0,0.172133,0.0122039,0.192629,1.0,1.0,1.0,1.0,8.0,8.0,8.0,10.0,1.0,0.43838862559241704,1.0,0.0,0.0
3509,3.0,1.0,1.0,1.0,1.0,0.152608,0.643366,0.0,0.0,0.0,0.0,30.0,39.0,39.0,39.0,1.0,0.14896755162241887,1.0,1.0,0.0
3510,3.0,1.0,4.0,1.0,1.0,0.750959,0.0306324,0.0,0.0,0.0,0.0,4.0,39.0,44.0,44.0,1.0,0.646774193548387,1.0,0.0,1.0
3511,3.0,1.0,1.0,1.0,0.353553,0.0141482,0.175775,0.0,0.0,0.0,0.0,0.0,3.0,38.0,45.0,1.0,0.05012531328320802,1.0,0.0,0.0
3512,3.0,1.0,2.0,1.0,1.0,0.817921,0.0561312,3.0,3.0,3.0,3.0,16.0,17.0,22.0,56.0,1.0,0.9216783216783216,1.0,0.0,1.0
3513,3.0,1.0,1.0,1.0,1.0,0.0711479,0.70544,1.0,1.0,1.0,1.0,8.0,22.0,23.0,58.0,1.0,0.8204121687929342,1.0,1.0,0.0
3514,3.0,1.0,1.0,1.0,1.0,0.802256,0.0737183,0.0,1.0,1.0,1.0,3.0,25.0,26.0,31.0,-1.0,0.8509615384615384,1.0,0.0,1.0
3515,3.0,1.0,5.0,1.0,1.0,0.0593123,0.776983,0.0,0.0,0.0,0.0,6.0,16.0,32.0,33.0,-1.0,0.7784256559766763,1.0,1.0,0.0
3516,3.0,1.0,1.0,1.0,1.0,0.0401815,0.833076,0.0,0.0,0.0,0.0,4.0,5.0,18.0,36.0,-1.0,0.7037037037037037,1.0,1.0,0.0
3517,3.0,1.0,1.0,1.0,0.186501,0.126323,0.336347,0.0,0.0,0.0,0.0,4.0,5.0,15.0,37.0,1.0,0.06771463119709795,1.0,0.0,0.0
3518,3.0,1.0,4.0,1.0,1.0,0.687364,0.198405,2.0,2.0,2.0,2.0,15.0,21.0,21.0,31.0,1.0,0.17950819672131146,1.0,0.0,1.0
3519,3.0,1.0,6.0,1.0,0.251478,0.148821,0.655505,1.0,2.0,2.0,2.0,30.0,46.0,51.0,58.0,-1.0,0.25814234016887816,1.0,1.0,0.0
3520,3.0,2.0,3.0,1.0,0.09245,0.693584,0.193722,2.0,2.0,2.0,2.0,25.0,61.0,67.0,68.0,-1.0,0.13782771535580524,0.0,0.0,1.0
3521,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
3522,3.0,1.0,5.0,1.0,0.0745356,0.379676,0.280638,0.0,0.0,0.0,0.0,1.0,1.0,17.0,63.0,-1.0,1.0,1.0,0.0,1.0
3523,3.0,1.0,3.0,1.0,0.204124,0.814241,0.0576514,0.0,0.0,0.0,0.0,1.0,2.0,2.0,48.0,-1.0,0.26011560693641617,1.0,0.0,1.0
3524,3.0,1.0,6.0,1.0,0.0916698,0.222848,0.598509,0.0,0.0,0.0,0.0,12.0,15.0,15.0,31.0,1.0,0.1825726141078838,1.0,1.0,0.0
3525,3.0,1.0,2.0,1.0,0.176777,0.818607,0.0558487,0.0,0.0,0.0,0.0,3.0,16.0,17.0,17.0,1.0,1.0,1.0,0.0,1.0
3526,3.0,1.0,4.0,1.0,0.0833333,0.68288,0.193119,0.0,0.0,0.0,0.0,5.0,8.0,23.0,25.0,1.0,0.14814814814814814,1.0,0.0,1.0
3527,3.0,1.0,1.0,1.0,1.0,0.053707,0.810107,0.0,0.0,0.0,0.0,4.0,12.0,15.0,29.0,1.0,0.8807339449541285,1.0,1.0,0.0
3528,3.0,1.0,1.0,1.0,1.0,0.0386193,0.83592,0.0,0.0,0.0,0.0,2.0,11.0,14.0,29.0,-1.0,0.6998491704374057,1.0,1.0,0.0
3529,3.0,1.0,2.0,1.0,0.124035,0.271794,0.341829,0.0,0.0,0.0,0.0,1.0,7.0,15.0,19.0,-1.0,0.10464058234758872,1.0,0.0,0.0
3530,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
3531,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
3532,3.0,1.0,1.0,1.0,1.0,0.113835,0.500906,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,-1.0,0.9505154639175257,1.0,1.0,0.0
3533,3.0,1.0,1.0,1.0,1.0,0.0412477,0.716866,3.0,4.0,4.0,4.0,25.0,27.0,27.0,29.0,-1.0,0.9394572025052192,1.0,1.0,0.0
3534,3.0,1.0,4.0,1.0,0.235702,0.811981,0.0585914,0.0,0.0,0.0,0.0,18.0,30.0,30.0,31.0,-1.0,0.10340632603406326,1.0,0.0,1.0
3535,3.0,2.0,10.0,1.0,0.0336718,0.0627776,0.796106,0.0,0.0,0.0,0.0,5.0,35.0,36.0,36.0,-1.0,1.0,0.0,1.0,0.0
3536,3.0,1.0,1.0,1.0,1.0,0.15588,0.336113,1.0,1.0,1.0,2.0,3.0,3.0,13.0,40.0,-1.0,1.0,1.0,0.0,0.0
3537,3.0,1.0,5.0,1.0,0.13484,0.0152353,0.181237,3.0,3.0,3.0,3.0,16.0,17.0,23.0,53.0,-1.0,0.26495726495726496,1.0,0.0,0.0
3538,3.0,1.0,1.0,1.0,1.0,0.288774,0.471993,4.0,4.0,4.0,4.0,54.0,72.0,72.0,81.0,-1.0,0.887987012987013,1.0,1.0,0.0
3539,3.0,2.0,1.0,1.0,1.0,0.559534,0.189598,9.0,9.0,9.0,9.0,93.0,114.0,115.0,122.0,-1.0,0.8460674157303371,0.0,0.0,1.0
3540,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
3541,3.0,1.0,5.0,1.0,0.204124,0.797371,0.0224912,2.0,2.0,2.0,2.0,2.0,4.0,98.0,119.0,1.0,0.2446183953033268,1.0,0.0,1.0
3542,3.0,1.0,4.0,1.0,0.166667,0.697469,0.189852,0.0,0.0,0.0,0.0,2.0,6.0,6.0,108.0,-1.0,0.18604651162790697,1.0,0.0,1.0
3543,3.0,1.0,4.0,1.0,0.166667,0.697469,0.189852,1.0,1.0,1.0,1.0,2.0,7.0,7.0,105.0,1.0,0.15575221238938053,1.0,0.0,1.0
3544,3.0,1.0,1.0,1.0,0.816497,0.169775,0.218463,0.0,0.0,0.0,0.0,0.0,6.0,8.0,49.0,1.0,0.05872756933115824,1.0,0.0,0.0
3545,3.0,1.0,6.0,1.0,0.104257,0.0432728,0.827645,0.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,-1.0,0.07845303867403315,1.0,1.0,0.0
3546,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3547,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
3548,3.0,1.0,1.0,1.0,1.0,0.0478345,0.764849,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,-1.0,0.94921875,1.0,1.0,0.0
3549,3.0,1.0,3.0,1.0,0.377964,0.568069,0.174512,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,-1.0,0.20950704225352113,1.0,0.0,1.0
3550,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
3551,3.0,1.0,1.0,1.0,1.0,0.0756825,0.777198,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-1.0,0.9435897435897436,1.0,1.0,0.0
3552,3.0,1.0,5.0,1.0,0.0890871,0.191737,0.412934,0.0,0.0,0.0,0.0,3.0,4.0,4.0,7.0,-1.0,0.1337386018237082,1.0,1.0,0.0
3553,3.0,1.0,4.0,1.0,0.348155,0.622354,0.243802,0.0,1.0,1.0,1.0,3.0,8.0,8.0,9.0,-1.0,0.10964912280701754,1.0,0.0,1.0
3554,3.0,1.0,1.0,1.0,1.0,0.0623489,0.796757,0.0,0.0,0.0,0.0,1.0,8.0,9.0,10.0,-1.0,0.2438391699092088,1.0,1.0,0.0
3555,3.0,1.0,4.0,1.0,1.0,0.0790341,0.0267996,0.0,0.0,0.0,0.0,1.0,6.0,10.0,10.0,-1.0,0.30103092783505153,1.0,0.0,0.0
3556,3.0,1.0,6.0,1.0,0.0355335,0.0139641,0.186164,0.0,0.0,0.0,0.0,17.0,17.0,19.0,27.0,-1.0,0.06390977443609022,1.0,0.0,0.0
3557,3.0,1.0,4.0,1.0,0.158114,0.789418,0.0682816,0.0,0.0,0.0,0.0,16.0,19.0,20.0,26.0,-1.0,0.26485148514851486,1.0,0.0,1.0
3558,3.0,1.0,1.0,1.0,1.0,0.01048,0.516473,0.0,0.0,0.0,0.0,2.0,21.0,21.0,24.0,-1.0,0.9460625674217907,1.0,1.0,0.0
3559,3.0,1.0,3.0,1.0,0.0701862,0.254402,0.44476,0.0,0.0,0.0,0.0,1.0,10.0,23.0,24.0,1.0,0.10952380952380952,1.0,1.0,0.0
3560,3.0,1.0,5.0,1.0,0.113228,0.430665,0.407251,0.0,0.0,0.0,0.0,2.0,5.0,25.0,25.0,1.0,0.09451945988880063,1.0,0.0,1.0
3561,3.0,1.0,2.0,1.0,0.0657952,0.744096,0.0872518,1.0,1.0,1.0,1.0,10.0,11.0,15.0,20.0,1.0,0.12359550561797752,1.0,0.0,1.0
3562,3.0,1.0,1.0,1.0,0.918559,0.00985293,0.534724,0.0,0.0,0.0,0.0,14.0,15.0,18.0,23.0,-1.0,0.6232439335887612,1.0,1.0,0.0
3563,3.0,1.0,1.0,1.0,1.0,0.0670063,0.789773,0.0,0.0,0.0,0.0,6.0,21.0,23.0,26.0,1.0,0.9072494669509595,1.0,1.0,0.0
3564,3.0,1.0,1.0,1.0,1.0,0.0130765,0.520773,0.0,0.0,2.0,2.0,0.0,8.0,23.0,24.0,-1.0,0.8970588235294118,1.0,1.0,0.0
3565,3.0,1.0,4.0,1.0,0.57735,0.0433164,0.823556,0.0,0.0,0.0,0.0,10.0,11.0,12.0,23.0,1.0,0.28053691275167786,1.0,1.0,0.0
3566,3.0,1.0,3.0,1.0,1.0,0.0203988,0.0520761,0.0,0.0,0.0,0.0,19.0,22.0,23.0,30.0,1.0,1.0,1.0,0.0,0.0
3567,3.0,1.0,3.0,1.0,0.248069,0.398513,0.435635,1.0,1.0,1.0,1.0,1.0,23.0,24.0,25.0,1.0,0.17925478348439072,1.0,1.0,0.0
3568,3.0,2.0,2.0,1.0,0.246183,0.0119236,0.239885,1.0,1.0,1.0,1.0,4.0,24.0,27.0,28.0,1.0,0.18497109826589594,0.0,0.0,0.0
3569,3.0,1.0,1.0,1.0,0.182574,0.171578,0.433524,1.0,1.0,1.0,1.0,2.0,7.0,29.0,30.0,1.0,0.1286549707602339,1.0,1.0,0.0
3570,3.0,1.0,2.0,1.0,1.0,0.0254235,0.779854,0.0,0.0,0.0,0.0,1.0,4.0,9.0,31.0,1.0,1.0,1.0,1.0,0.0
3571,3.0,2.0,8.0,1.0,0.0625,0.0265503,0.422945,1.0,1.0,1.0,1.0,2.0,4.0,7.0,12.0,1.0,0.07509293680297398,0.0,0.0,0.0
3572,3.0,1.0,41.0,1.0,0.0218687,0.0755023,0.777271,4.0,4.0,4.0,4.0,9.0,13.0,16.0,20.0,1.0,0.2796242774566474,1.0,1.0,0.0
3573,3.0,1.0,1.0,1.0,1.0,0.0783012,0.773239,0.0,0.0,0.0,0.0,1.0,13.0,15.0,18.0,-1.0,0.3576017130620985,1.0,1.0,0.0
3574,3.0,1.0,1.0,1.0,1.0,0.056631,0.805576,0.0,0.0,0.0,0.0,2.0,15.0,17.0,20.0,-1.0,0.7189079878665319,1.0,1.0,0.0
3575,3.0,1.0,1.0,1.0,1.0,0.158134,0.227182,3.0,3.0,3.0,3.0,6.0,9.0,13.0,25.0,-1.0,0.9834710743801653,1.0,0.0,0.0
3576,3.0,1.0,5.0,1.0,0.0833333,0.670693,0.211029,0.0,0.0,0.0,0.0,9.0,15.0,18.0,28.0,-1.0,1.0,1.0,0.0,1.0
3577,3.0,2.0,6.0,1.0,0.09759,0.695943,0.191364,1.0,1.0,1.0,1.0,36.0,49.0,52.0,56.0,-1.0,0.24049079754601227,0.0,0.0,1.0
3578,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3579,1.0,1.0,1.0,1.0,1.0,0.00704325,0.55421,1.0,1.0,2.0,2.0,1.0,44.0,54.0,55.0,-1.0,1.0,1.0,1.0,0.0
3580,3.0,1.0,1.0,1.0,0.353553,0.0116187,0.608439,0.0,0.0,0.0,0.0,2.0,3.0,42.0,54.0,-1.0,0.17045454545454544,1.0,1.0,0.0
3581,3.0,1.0,1.0,1.0,0.707107,0.31513,0.510584,0.0,0.0,0.0,0.0,1.0,3.0,6.0,49.0,-1.0,0.7567037279267496,1.0,1.0,0.0
3582,3.0,1.0,20.0,1.0,0.0657952,0.16126,0.209039,0.0,0.0,0.0,0.0,2.0,5.0,7.0,11.0,1.0,0.03462603878116344,1.0,0.0,0.0
3583,3.0,1.0,1.0,1.0,1.0,0.0440762,0.81893,1.0,1.0,1.0,1.0,11.0,12.0,15.0,18.0,-1.0,1.0,1.0,1.0,0.0
3584,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3585,3.0,1.0,3.0,1.0,1.0,0.00784565,0.54412,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,0.0
3586,3.0,1.0,1.0,1.0,1.0,0.158555,0.672912,0.0,0.0,0.0,0.0,2.0,2.0,2.0,14.0,1.0,1.0,1.0,1.0,0.0
3587,3.0,1.0,3.0,1.0,0.0890871,0.434794,0.401698,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.2075,1.0,0.0,1.0
3588,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
3589,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3590,3.0,1.0,4.0,1.0,0.829156,0.287621,0.404294,1.0,1.0,1.0,1.0,17.0,19.0,19.0,20.0,1.0,0.812987012987013,1.0,1.0,0.0
3591,3.0,1.0,4.0,1.0,0.829156,0.311273,0.337757,2.0,2.0,2.0,2.0,19.0,23.0,23.0,24.0,1.0,0.8133561643835616,1.0,0.0,0.0
3592,3.0,1.0,5.0,1.0,0.339683,0.10667,0.518265,3.0,3.0,3.0,3.0,5.0,27.0,29.0,29.0,1.0,0.9280205655526992,1.0,1.0,0.0
3593,3.0,1.0,12.0,1.0,0.169031,0.214529,0.39112,0.0,0.0,0.0,0.0,0.0,4.0,15.0,28.0,1.0,0.11901306240928883,1.0,0.0,0.0
3594,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3595,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3596,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3597,3.0,1.0,3.0,1.0,0.258199,0.819135,0.0556318,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,0.18258426966292135,1.0,0.0,1.0
3598,3.0,1.0,3.0,1.0,0.316228,0.204934,0.57514,0.0,0.0,0.0,0.0,2.0,5.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0
3599,3.0,1.0,4.0,1.0,0.133631,0.713899,0.0875066,0.0,0.0,0.0,0.0,43.0,46.0,49.0,51.0,1.0,1.0,1.0,0.0,1.0
3600,3.0,1.0,39.0,1.0,0.0221404,0.128355,0.672553,2.0,2.0,2.0,2.0,16.0,61.0,64.0,67.0,1.0,0.13176398654845614,1.0,1.0,0.0
3601,3.0,1.0,3.0,1.0,0.408248,0.0456381,0.509369,0.0,0.0,0.0,0.0,3.0,63.0,66.0,69.0,1.0,0.08240534521158129,1.0,1.0,0.0
3602,3.0,1.0,7.0,1.0,0.0944911,0.0399196,0.833486,0.0,0.0,0.0,0.0,2.0,6.0,25.0,70.0,1.0,0.08392715756136183,1.0,1.0,0.0
3603,3.0,1.0,1.0,1.0,1.0,0.516879,0.179611,1.0,1.0,1.0,1.0,4.0,8.0,14.0,72.0,1.0,0.852112676056338,1.0,0.0,1.0
3604,3.0,1.0,6.0,1.0,0.125,0.672858,0.123341,0.0,0.0,0.0,0.0,4.0,11.0,16.0,45.0,1.0,0.07386814932486101,1.0,0.0,1.0
3605,3.0,1.0,1.0,1.0,0.15162,0.0177527,0.0555096,0.0,0.0,0.0,0.0,5.0,12.0,14.0,26.0,1.0,0.05790960451977401,1.0,0.0,0.0
3606,3.0,1.0,1.0,1.0,1.0,0.0518767,0.813188,0.0,0.0,0.0,0.0,0.0,8.0,14.0,18.0,1.0,0.8656313301823092,1.0,1.0,0.0
3607,3.0,1.0,8.0,1.0,0.267261,0.798971,0.0640714,0.0,0.0,0.0,0.0,1.0,1.0,6.0,13.0,1.0,1.0,1.0,0.0,1.0
3608,3.0,1.0,2.0,1.0,0.0731272,0.660431,0.168605,0.0,0.0,0.0,0.0,9.0,11.0,12.0,18.0,1.0,1.0,1.0,0.0,1.0
3609,3.0,1.0,8.0,1.0,0.19245,0.218404,0.327987,0.0,0.0,0.0,0.0,3.0,15.0,15.0,17.0,1.0,1.0,1.0,0.0,0.0
3610,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3611,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3612,3.0,1.0,2.0,1.0,1.0,0.114058,0.726378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.5665236051502146,1.0,1.0,0.0
3613,3.0,1.0,8.0,1.0,0.0837708,0.339396,0.489778,2.0,2.0,2.0,2.0,2.0,3.0,3.0,7.0,1.0,0.22018348623853212,1.0,1.0,0.0
3614,3.0,1.0,1.0,1.0,1.0,0.0826591,0.366633,0.0,0.0,0.0,0.0,10.0,11.0,11.0,12.0,1.0,0.8508977361436377,1.0,0.0,0.0
3615,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3616,3.0,1.0,9.0,1.0,0.46291,0.199392,0.405442,0.0,0.0,0.0,0.0,0.0,11.0,12.0,12.0,1.0,0.20785340314136125,1.0,1.0,0.0
3617,3.0,1.0,15.0,1.0,0.138675,0.0883624,0.75959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,1.0,1.0,1.0,0.0
3618,3.0,1.0,16.0,1.0,0.0870388,0.251344,0.358839,0.0,0.0,0.0,0.0,16.0,17.0,18.0,26.0,1.0,1.0,1.0,0.0,0.0
3619,3.0,1.0,3.0,1.0,0.654654,0.01199,0.194607,4.0,4.0,4.0,4.0,22.0,23.0,23.0,24.0,1.0,0.6225806451612903,1.0,0.0,0.0
3620,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3621,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3622,3.0,1.0,2.0,1.0,0.57735,0.508702,0.184118,0.0,0.0,0.0,0.0,4.0,4.0,4.0,27.0,1.0,0.4780361757105943,1.0,0.0,1.0
3623,3.0,1.0,3.0,1.0,0.133631,0.818379,0.0560108,0.0,0.0,0.0,0.0,5.0,5.0,5.0,11.0,1.0,0.3392461197339246,1.0,0.0,1.0
3624,3.0,1.0,1.0,1.0,1.0,0.370969,0.460663,0.0,0.0,0.0,0.0,1.0,7.0,7.0,7.0,-1.0,0.24192059095106186,1.0,1.0,0.0
3625,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
3626,3.0,1.0,27.0,1.0,0.0990148,0.167657,0.663345,1.0,1.0,1.0,1.0,9.0,9.0,11.0,17.0,-1.0,0.06692160611854685,1.0,1.0,0.0
3627,3.0,1.0,1.0,1.0,0.365148,0.00860607,0.535378,0.0,0.0,0.0,0.0,5.0,12.0,13.0,19.0,-1.0,0.0668229777256741,1.0,1.0,0.0
3628,3.0,1.0,3.0,1.0,0.316228,0.00850149,0.551402,0.0,0.0,0.0,0.0,0.0,13.0,13.0,15.0,-1.0,0.10488676996424315,1.0,1.0,0.0
3629,3.0,1.0,2.0,1.0,0.105409,0.0116708,0.198956,0.0,0.0,0.0,0.0,0.0,4.0,14.0,14.0,-1.0,0.14214046822742474,1.0,0.0,0.0
3630,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3631,3.0,1.0,1.0,1.0,0.632456,0.0189653,0.0717537,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.06470588235294118,1.0,0.0,0.0
3632,3.0,1.0,5.0,1.0,0.0805823,0.727895,0.156101,1.0,1.0,1.0,1.0,4.0,5.0,5.0,7.0,1.0,0.042753623188405795,1.0,0.0,1.0
3633,3.0,1.0,1.0,1.0,1.0,0.206917,0.398185,0.0,0.0,0.0,0.0,5.0,11.0,11.0,12.0,-1.0,0.9870848708487084,1.0,1.0,0.0
3634,3.0,1.0,4.0,1.0,0.0435194,0.093425,0.752602,0.0,0.0,0.0,0.0,1.0,11.0,12.0,12.0,1.0,0.06349206349206349,1.0,1.0,0.0
3635,3.0,1.0,13.0,1.0,0.108324,0.0151574,0.0747466,0.0,0.0,0.0,0.0,4.0,13.0,17.0,17.0,1.0,0.5169628432956381,1.0,0.0,0.0
3636,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3637,3.0,1.0,3.0,1.0,0.57735,0.639179,0.118012,1.0,1.0,1.0,1.0,1.0,1.0,7.0,16.0,-1.0,0.16703296703296702,1.0,0.0,1.0
3638,,,,1.0,,,,,,,,,,,,-1.0,,0.0,0.0,1.0
3639,3.0,1.0,41.0,1.0,1.0,0.789942,0.0706768,8.0,8.0,8.0,8.0,12.0,14.0,14.0,19.0,1.0,0.23161094224924011,1.0,0.0,1.0
3640,3.0,1.0,1.0,1.0,1.0,0.079036,0.637289,0.0,0.0,0.0,0.0,7.0,17.0,17.0,19.0,-1.0,1.0,1.0,1.0,0.0
3641,3.0,1.0,12.0,1.0,0.240772,0.00913938,0.528227,2.0,2.0,2.0,2.0,6.0,7.0,23.0,25.0,-1.0,0.13517241379310344,1.0,1.0,0.0
3642,3.0,1.0,1.0,1.0,0.133631,0.0101062,0.497692,0.0,0.0,0.0,0.0,1.0,8.0,13.0,25.0,-1.0,1.0,1.0,1.0,0.0
3643,3.0,1.0,5.0,1.0,1.0,0.0249857,0.0715543,0.0,0.0,0.0,0.0,2.0,9.0,12.0,26.0,-1.0,0.3435700575815739,1.0,0.0,0.0
3644,3.0,1.0,4.0,1.0,0.0680414,0.681506,0.201235,0.0,0.0,0.0,0.0,7.0,10.0,17.0,22.0,-1.0,0.0720250521920668,1.0,0.0,1.0
3645,3.0,1.0,19.0,1.0,0.144338,0.671489,0.124042,1.0,1.0,1.0,1.0,10.0,12.0,20.0,21.0,-1.0,0.11154345006485085,1.0,0.0,1.0
3646,3.0,1.0,1.0,1.0,1.0,0.629468,0.146163,1.0,1.0,1.0,1.0,1.0,2.0,12.0,16.0,1.0,1.0,1.0,0.0,1.0
3647,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3648,3.0,1.0,1.0,1.0,1.0,0.011342,0.203112,1.0,1.0,1.0,1.0,1.0,3.0,3.0,14.0,1.0,0.6646706586826348,1.0,0.0,0.0
3649,3.0,1.0,42.0,1.0,0.0145741,0.0119178,0.503978,6.0,6.0,6.0,6.0,21.0,23.0,25.0,28.0,1.0,0.04024767801857585,1.0,1.0,0.0
3650,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3651,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
3652,3.0,1.0,1.0,1.0,1.0,0.117114,0.498393,0.0,0.0,0.0,0.0,1.0,1.0,16.0,25.0,1.0,0.8759200841219769,1.0,1.0,0.0
3653,,,,1.0,,,,,,,,,,,,1.0,,0.0,0.0,1.0
